"Date" "High" "Low" "Last" "Bid" "Ask" "Volume" "VWAP"
"993" 2017-01-18 908.5 827 906.94 905.5 906.94 12265.00354099 878.62
"994" 2017-01-19 915.99 851.74 887.69 886.68 886.7 11181.27873935 879.11
"995" 2017-01-20 910 878.89 902.23 901.08 902.17 11097.13835679 895
"996" 2017-01-21 902.43 880 895.85 895.65 895.85 6617.7306711 893.82
"997" 2017-01-22 928 895 921.98 921.91 921.98 5863.69032563 916.09
"998" 2017-01-23 937.74 886.76 923.75 922.41 923.75 7166.6944789 916.63
"999" 2017-01-24 927.57 911 911.54 911 911.53 3545.39150609 920.18
"1000" 2017-01-25 923 881.48 885.47 884.34 885.47 9382.68907803 903.32
"1001" 2017-01-26 904.01 884.5 893.25 893.28 893.43 5291.57004633 893.11
"1002" 2017-01-27 919.49 892.86 914.96 914.38 915.04 5168.64054058 907.69
"1003" 2017-01-28 924.88 908.01 918.21 918.21 918.74 4830.9407142 917.86
"1004" 2017-01-29 920.99 913.08 918.78 917.1 918.83 1173.51062995 917.52
"1005" 2017-01-30 919.99 910.45 913.53 912.03 913.81 1348.91924469 915.29
"1006" 2017-01-31 923 910 919.75 919.75 919.99 3120.87214383 917.94
"1007" 2017-02-01 970 917.5 963.99 963.09 963.99 9510.54254047 949.2
"1008" 2017-02-02 986.96 962 983.79 983.78 983.79 6949.71505872 970.41
"1009" 2017-02-03 1011.65 973.12 1009.18 1008.29 1009.16 8269.16316156 994.32
"1010" 2017-02-04 1022.64 987.01 1015.06 1015.13 1016.99 10928.1058627 1009.32
"1011" 2017-02-05 1044.23 1004 1034.13 1033.17 1034.08 5757.29008581 1023
"1012" 2017-02-06 1034.6 1004.7 1010.03 1010.01 1011.07 4343.0388117 1015.93
"1013" 2017-02-07 1031.94 1005.1 1023.51 1023.51 1024 5084.04773826 1021.23
"1014" 2017-02-08 1056.25 1021.3 1051.05 1051.21 1052.73 5371.92386833 1043.52
"1015" 2017-02-09 1070 1025 1050.4 1051.7 1051.73 9630.17402537 1045.63
"1016" 2017-02-10 1074.69 913.73 986 985.19 986 25150.2995813 996.61
"1017" 2017-02-11 1010.68 950 995.49 995.51 995.94 10731.08037327 977.66
"1018" 2017-02-12 1020 987.62 1012.4 1011.01 1011.98 4472.49289526 1008.19
"1019" 2017-02-13 1011.97 991.98 1000.73 999.51 1000.73 2683.99735828 1002.34
"1020" 2017-02-14 1007.89 975.1 1000.1 1000.09 1000.1 4576.49711255 994.51
"1021" 2017-02-15 1019 987.97 1008.88 1008.35 1008.88 6761.10511052 1006.66
"1022" 2017-02-16 1013.8 1000.97 1012.37 1010.75 1011.24 3097.35859974 1009.1
"1023" 2017-02-17 1043.21 1010.75 1033 1032.7 1033 5999.43547507 1029.05
"1024" 2017-02-18 1064.99 1031.98 1055.76 1054.24 1055.76 6082.95536369 1049.53
"1025" 2017-02-19 1068.99 1046.14 1056.4 1056 1056.4 4471.97055627 1060.54
"1026" 2017-02-20 1061.9 1039.07 1051.8 1050.64 1051.8 2270.8499116 1051.93
"1027" 2017-02-21 1089.99 1044.39 1084 1083.99 1084 3669.81150743 1065.06
"1028" 2017-02-22 1126.86 1077 1124.62 1124.63 1126.49 8390.03589452 1104.62
"1029" 2017-02-23 1143 1098.16 1130.01 1130.02 1131.42 11674.38926566 1126.24
"1030" 2017-02-24 1193.92 1120.73 1187.44 1183.58 1186 11759.08049149 1153.58
"1031" 2017-02-25 1220 1091.1 1180.14 1180.14 1180.98 19591.08909445 1174.77
"1032" 2017-02-26 1184.73 1127 1152.2 1151.79 1152.11 6238.43763039 1158.37
"1033" 2017-02-27 1184.97 1133 1180.96 1179.05 1180.91 3540.37319934 1167.17
"1034" 2017-02-28 1197.99 1169 1194.88 1194.55 1194.88 4640.04631514 1187.59
"1035" 2017-03-01 1209.99 1176.27 1189.64 1189.64 1191.29 7561.81495003 1192.34
"1036" 2017-03-02 1231 1188.3 1228.6 1228.6 1228.98 6011.30325017 1210.07
"1037" 2017-03-03 1283.25 1215 1257.6 1256.22 1257.56 7762.1419202 1246.93
"1038" 2017-03-04 1298 1255 1285.33 1285.33 1287.49 7545.47720312 1274.36
"1039" 2017-03-05 1289.55 1230 1259.01 1259.01 1260 4951.27921119 1259.81
"1040" 2017-03-06 1275 1240 1273 1269.98 1273 3026.02794114 1258.92
"1041" 2017-03-07 1285 1251 1278.12 1278.01 1278.49 4249.61232437 1275.58
"1042" 2017-03-08 1281.62 1175.97 1233.86 1233.04 1233.9 14450.03806839 1237.9
"1043" 2017-03-09 1245.49 1145.5 1153.1 1149.32 1152.48 13411.10682291 1187
"1044" 2017-03-10 1208 1135.01 1190.97 1189.71 1190.97 7657.51244319 1178.4
"1045" 2017-03-11 1350 975 1115 1112.55 1116.25 33463.22542441 1160.2
"1046" 2017-03-12 1198 1106.51 1176.58 1176.5 1177 7337.97835787 1161.01
"1047" 2017-03-13 1249.02 1215.43 1242.48 1241.67 1242.48 5611.98996943 1235.09
"1048" 2017-03-14 1260 1226.5 1244.17 1244.19 1245.9 5699.98675618 1245.52
"1049" 2017-03-15 1260 1238.32 1259.97 1259.39 1259.97 3895.80791498 1251.53
"1050" 2017-03-16 1259.99 1130 1174.58 1173.04 1174.62 15114.76270532 1198.99
"1051" 2017-03-17 1187.99 1069.99 1087.88 1085.21 1086.99 16128.67488738 1123.51
"1052" 2017-03-18 1099 944.36 949.21 945.5 949.21 21808.53828274 1015.39
"1053" 2017-03-19 1063.7 945.51 1034.8 1032.73 1034.79 12328.73684943 1009.16
"1054" 2017-03-21 1117.9 1030.82 1115.7 1114.12 1115.46 11040.82381973 1083.82
"1055" 2017-03-22 1115.15 988 1023 1023.87 1024.27 14117.92917523 1038.3
"1056" 2017-03-23 1054.4 1010.69 1023.02 1023.02 1023.42 6161.2273355 1036.98
"1057" 2017-03-24 1032 921 926 926 927.61 15351.69726392 980.98
"1058" 2017-03-25 955.59 891.33 949.2 948.31 949.2 14009.8110432 922.39
"1059" 2017-03-26 997 937.52 946.15 946.08 951.61 9487.14826525 969.51
"1060" 2017-03-27 1040 946.08 1035.1 1033.84 1035.1 8481.59556979 1005.9
"1061" 2017-03-28 1068.26 1014.9 1040.61 1039.47 1040.07 9108.41282095 1046.26
"1062" 2017-03-29 1059.43 1008.16 1034.76 1034.03 1034.76 9609.71269757 1031.98
"1063" 2017-03-30 1050.17 1017.14 1027.56 1025.15 1027.56 8575.83197888 1031.77
"1064" 2017-03-31 1081 1024 1076.7 1075.09 1076.79 11911.2908404 1053.34
"1065" 2017-04-01 1097 1061.64 1079.07 1077.53 1079.08 5432.45805069 1078.02
"1066" 2017-04-02 1100 1066.49 1092.63 1091 1092.92 7343.68306766 1083.15
"1067" 2017-04-03 1152 1076 1146.03 1145.58 1146.88 10951.66044976 1125.4
"1068" 2017-04-04 1162.93 1118.85 1137.95 1137.05 1137.81 7765.33812804 1141.37
"1069" 2017-04-05 1145 1111 1128.49 1126.81 1127.51 5485.81394011 1127.23
"1070" 2017-04-06 1201.37 1127.23 1194.89 1194.14 1194.88 9115.03806225 1168.64
"1071" 2017-04-07 1202 1176 1185.57 1184.05 1185.57 5557.4620305 1190.43
"1072" 2017-04-08 1197.3 1166.66 1181.97 1178.54 1181.97 2831.27448005 1185.2
"1073" 2017-04-09 1216.87 1173.98 1210.62 1210.33 1210.62 4772.43501101 1196.35
"1074" 2017-04-10 1219.71 1195 1208.97 1208.48 1208.97 3644.44026194 1207.73
"1075" 2017-04-11 1229 1198.02 1222.75 1222.75 1223.58 3528.12670935 1212.46
"1076" 2017-04-12 1224.57 1208 1212.4 1209.45 1212.89 3492.76307595 1215.89
"1077" 2017-04-13 1219.45 1141 1173.35 1173.35 1174.3 7099.24827998 1179.1
"1078" 2017-04-14 1193 1142 1169.98 1169.53 1169.99 9051.82152482 1166.22
"1079" 2017-04-15 1192.5 1169 1172.87 1171.79 1172.87 1658.46947599 1180.33
"1080" 2017-04-16 1179.3 1150 1173.25 1168.98 1169.94 2585.36537466 1161.89
"1081" 2017-04-17 1192.5 1161 1180.95 1178.65 1181.96 3707.17172841 1178.81
"1082" 2017-04-18 1210 1175.95 1201.53 1201.56 1202.36 5522.43316961 1203.14
"1083" 2017-04-19 1209.99 1190 1201.52 1200.92 1201 5941.02225701 1198.6
"1084" 2017-04-20 1243.88 1200.2 1232.51 1232.42 1234.54 6121.49750225 1221.84
"1085" 2017-04-21 1252.32 1231.65 1242.59 1241.93 1242.38 4976.93750406 1241.57
"1086" 2017-04-22 1247.15 1199 1242.56 1241.9 1242.93 3840.05640344 1227.73
"1087" 2017-04-23 1248.99 1223.42 1239.22 1238.25 1239.22 3021.86888549 1236.52
"1088" 2017-04-24 1254 1234 1253.62 1253.49 1253.62 2984.20887062 1242.37
"1089" 2017-04-25 1280 1251.07 1272.74 1271.58 1272.74 5240.6920563 1266.68
"1090" 2017-04-26 1330 1265 1294.8 1291.84 1292.69 8502.10100559 1293.8
"1091" 2017-04-27 1342.02 1285 1333.54 1333.54 1334.11 6754.21288855 1319.12
"1092" 2017-04-28 1347.02 1299 1323.84 1323.84 1324.91 7993.05990891 1321.21
"1093" 2017-04-29 1342.8 1316 1333.02 1333.02 1337 4195.81040173 1330.74
"1094" 2017-04-30 1356 1315.68 1352.91 1354.26 1356 3588.81463198 1333.7
"1095" 2017-05-01 1425 1341.22 1397.63 1397.24 1397.63 8497.00229097 1384.84
"1096" 2017-05-02 1481.73 1388 1446.19 1444.37 1446.25 9050.50132079 1437.83
"1097" 2017-05-03 1516.04 1431.02 1502.96 1502.44 1502.96 10704.86384912 1477.57
"1098" 2017-05-04 1623.01 1444.94 1521.73 1515.95 1521.73 19585.41971406 1539.85
"1099" 2017-05-05 1609 1496.07 1531.16 1531.16 1532.29 15445.24983664 1555.38
"1100" 2017-05-06 1578.97 1495 1557.59 1555 1557.59 8401.52053987 1539.2
"1101" 2017-05-07 1565 1525 1562.15 1562.15 1562.36 7428.46635254 1539.5
"1102" 2017-05-08 1643.36 1553.04 1642 1642.01 1643.36 18636.80890372 1587.99
"1103" 2017-05-09 1760.4 1616 1724.8 1722.14 1724.8 17445.71622147 1706.26
"1104" 2017-05-10 1794.21 1682 1761.51 1761.51 1761.94 11347.00206875 1747.24
"1105" 2017-05-11 1892 1745.01 1825.92 1823.02 1825 14790.46113157 1830.51
"1106" 2017-05-12 1834.41 1650 1728.85 1725.12 1728.57 16565.38913795 1752.59
"1107" 2017-05-13 1785.82 1601.46 1768.05 1768.05 1768.99 11036.01980861 1689.37
"1108" 2017-05-14 1815 1753 1780 1777.43 1781.99 4907.90440722 1782.02
"1109" 2017-05-15 1784 1682.56 1734.99 1730.96 1734.99 12950.25107232 1724.1
"1110" 2017-05-16 1750 1641.22 1710.46 1710.5 1711.5 16638.3610971 1707.18
"1111" 2017-05-17 1840.42 1670.01 1772.51 1772.51 1779.54 17962.07554184 1774.01
"1112" 2017-05-18 1881 1766.33 1880.89 1879.02 1880.89 11730.43222179 1823.92
"1113" 2017-05-19 1969.99 1874.99 1960.52 1959.99 1960 14177.94695669 1924.97
"1114" 2017-05-20 2004 1914 1999.6 2001.99 2004 12294.38003892 1968.25
"1115" 2017-05-21 2063.11 1961.52 2020.85 2020.01 2021.5 6917.06748325 2019.68
"1116" 2017-05-22 2230.34 2008.75 2043 2043 2044.81 15322.81284096 2118.37
"1117" 2017-05-23 2268.12 2001 2251.24 2247.6 2251.24 14763.53325293 2186.72
"1118" 2017-05-24 2481.75 2242.85 2390.41 2390.4 2396.07 21415.98148071 2379.12
"1119" 2017-05-25 2760.1 2263.72 2376.05 2376.01 2377.6 31438.69294163 2534.68
"1120" 2017-05-26 2599.12 2060 2271.67 2267.28 2271 30230.31573844 2342.76
"1121" 2017-05-27 2339.94 1850 2051.12 2046.79 2049.58 26804.14303618 2072.41
"1122" 2017-05-28 2313.96 2015.3 2160.48 2160.57 2162.68 15501.43068612 2185.31
"1123" 2017-05-29 2350 2110 2268.6 2265.94 2269.5 12085.17896118 2255
"1124" 2017-05-30 2339.08 2160 2187.87 2179.92 2186.92 13533.35665405 2267.18
"1125" 2017-05-31 2334 2154.28 2307.02 2307.01 2307.02 16480.93146337 2260.35
"1126" 2017-06-01 2456.39 2286.38 2380.22 2378.01 2380.22 18321.8104714 2388.73
"1127" 2017-06-02 2476.07 2368.01 2475.05 2475.05 2475.41 12084.86825448 2423.49
"1128" 2017-06-03 2584.34 2445 2562.53 2562.53 2562.54 11216.22857061 2520.68
"1129" 2017-06-04 2570 2460 2527.43 2525.97 2527.43 9077.9120567 2522.86
"1130" 2017-06-05 2689.09 2519.46 2675.15 2674.01 2676.56 11789.15804789 2606.94
"1131" 2017-06-06 2933 2669.14 2860.15 2852.5 2860.15 26977.58081553 2815.04
"1132" 2017-06-07 2893.28 2612.5 2712.99 2710.88 2712.98 16484.8984663 2788.02
"1133" 2017-06-08 2815 2613.13 2811.34 2801 2811.28 13642.30639353 2744.39
"1134" 2017-06-09 2868.23 2780.43 2809.99 2808.87 2809.99 7932.67108278 2825.39
"1135" 2017-06-10 2912.98 2790 2879.65 2879.64 2879.65 9604.16431284 2855.24
"1136" 2017-06-11 2961.46 2861.53 2952.76 2950.79 2952.24 7144.55602796 2908.92
"1137" 2017-06-12 2980 2480.03 2632.99 2630 2632.99 30890.44750951 2723.79
"1138" 2017-06-13 2783.62 2630.03 2700.4 2695.71 2700.4 16735.68973388 2714.51
"1139" 2017-06-14 2801 2320 2388.45 2382.03 2386.51 28663.56958256 2589.56
"1140" 2017-06-15 2516.2 2120 2408.64 2405.58 2410 37043.04243157 2313.16
"1141" 2017-06-16 2540 2307.66 2458.25 2456.71 2458.25 14516.78427467 2448.49
"1142" 2017-06-17 2674.39 2420.53 2665.5 2662.92 2674.14 10905.0606653 2559.48
"1143" 2017-06-18 2674.4 2460.62 2503.87 2502.92 2503.87 9492.48467151 2554.65
"1144" 2017-06-19 2596 2480.96 2582.15 2582.27 2589 10523.2865165 2552.63
"1145" 2017-06-20 2783 2581 2750 2749.93 2750 15752.67553595 2672.3
"1146" 2017-06-21 2789 2611 2651.04 2651.05 2654.93 15437.40336833 2702.89
"1147" 2017-06-22 2740 2594.61 2709.63 2701.12 2709.43 11273.68983423 2679.89
"1148" 2017-06-23 2745 2688.88 2701.26 2701.26 2703.76 7787.20541629 2716.89
"1149" 2017-06-24 2724.96 2512.13 2553.73 2553.95 2557.35 13575.04019513 2625.01
"1150" 2017-06-25 2635.72 2432 2483.38 2483.38 2490.97 10448.97473243 2541.08
"1151" 2017-06-26 2550.03 2315.01 2425.14 2425.16 2428.69 21705.25609859 2449.74
"1152" 2017-06-27 2524.08 2291 2521.9 2521.9 2524.08 19176.80409588 2389.11
"1153" 2017-06-28 2593 2468.01 2551.51 2551.51 2552.16 12736.00093769 2533.72
"1154" 2017-06-29 2594.78 2500.31 2547.01 2547.01 2547.02 8003.07758005 2556.85
"1155" 2017-06-30 2565.01 2455.55 2462.73 2462.99 2463.49 8723.37654164 2522.01
"1156" 2017-07-01 2517.11 2390 2424.96 2424.96 2427 8951.05250675 2449.25
"1157" 2017-07-02 2517.5 2374.34 2504.39 2507.3 2509.99 8570.00386823 2440.67
"1158" 2017-07-03 2595 2472.68 2564.13 2559.21 2562.93 11683.57038068 2534.55
"1159" 2017-07-04 2639.47 2539.86 2590.4 2590 2590.4 9760.68893324 2596.89
"1160" 2017-07-05 2623 2530.1 2597.31 2597.31 2599.57 10690.36681855 2567.7
"1161" 2017-07-06 2614 2522 2608.15 2602.46 2608.15 8544.504388 2583.64
"1162" 2017-07-07 2612 2475 2484.62 2482 2484.62 9042.49569392 2535.43
"1163" 2017-07-08 2555 2462 2551.96 2550 2551.91 5844.96093896 2509.93
"1164" 2017-07-09 2564.65 2501 2513.49 2510 2513.49 4368.9951278 2536.67
"1165" 2017-07-10 2527.88 2315 2339.11 2338 2339.1 15638.98350079 2423.1
"1166" 2017-07-11 2399 2242.62 2339.63 2336.69 2339.99 18718.55661405 2336.61
"1167" 2017-07-12 2408.84 2239.54 2377.79 2376.94 2378.99 13301.01680085 2346.33
"1168" 2017-07-13 2425.16 2312.93 2347.8 2347.8 2348.9 8549.68729556 2368.42
"1169" 2017-07-14 2357.84 2140 2207.34 2200.66 2208.36 12447.04740331 2240.29
"1170" 2017-07-15 2226 1978 2031.94 2025.85 2035.16 19156.18192474 2065.59
"1171" 2017-07-16 2050.44 1830 1936.93 1934.57 1936.93 25926.4549277 1920.34
"1172" 2017-07-17 2208.98 1901 2208.95 2205.99 2208.98 24973.24967068 2064.76
"1173" 2017-07-18 2392 2164 2288 2288 2290 26895.13843564 2282.39
"1174" 2017-07-19 2402.5 2223 2271.7 2269.01 2271.7 17164.48332039 2308.15
"1175" 2017-07-20 2835 2242 2832.37 2832.37 2832.38 27956.04894775 2561.16
"1176" 2017-07-21 2938 2611.39 2699.03 2695.02 2698.9 23548.66670306 2739.78
"1177" 2017-07-22 2882 2644.59 2820.07 2820.07 2823.1 13064.0399008 2787.27
"1178" 2017-07-23 2855 2640 2728.39 2721.11 2725.67 11062.58989345 2757.16
"1179" 2017-07-24 2800 2701 2759.86 2755.1 2759.86 9866.98553842 2755.77
"1180" 2017-07-25 2775.79 2450 2545.98 2537.84 2545.98 21254.92323475 2588.09
"1181" 2017-07-26 2608.96 2400 2509.99 2502.66 2509.97 17585.92589383 2489.71
"1182" 2017-07-27 2691.39 2494.01 2681.57 2681.57 2685.04 11909.71485859 2570.22
"1183" 2017-07-28 2825 2645 2777.62 2776.25 2782.37 14388.26299078 2745.84
"1184" 2017-07-29 2791.08 2631.78 2678.82 2678.5 2682.45 9556.17495516 2707.99
"1185" 2017-07-30 2774.45 2569.69 2732.03 2726.89 2732.03 10935.17646685 2672.41
"1186" 2017-07-31 2889.99 2680.01 2841 2841.01 2843.38 11076.35474487 2767.58
"1187" 2017-08-01 2929.17 2615 2699.98 2691.37 2699.95 12426.01397776 2742.27
"1188" 2017-08-02 2760 2650 2687.1 2687.13 2696.12 9445.0357138 2710
"1189" 2017-08-03 2807.44 2676.7 2803.49 2798.1 2803.49 7991.96202949 2750.94
"1190" 2017-08-04 2877.52 2765.91 2853.04 2853.02 2853.05 7653.19159959 2833.02
"1191" 2017-08-05 3339.66 2840.65 3235.97 3235.85 3235.97 16966.48395127 3162.93
"1192" 2017-08-06 3296.51 3146.1 3256 3247 3255.93 6082.97650971 3236.46
"1193" 2017-08-07 3430 3186 3379.58 3379.62 3380 11963.68749942 3336.3
"1194" 2017-08-08 3490 3300 3452.76 3447.19 3451.01 15731.80493109 3412.95
"1195" 2017-08-09 3450.98 3178.72 3298.88 3293.01 3298.88 14215.37245604 3316.93
"1196" 2017-08-10 3448 3293.01 3427 3427 3429.99 9122.30573363 3390.82
"1197" 2017-08-11 3678 3390.67 3670.2 3671 3678 11473.56564319 3497.83
"1198" 2017-08-12 3934 3586.95 3838.63 3830.01 3838.71 12754.350785 3778.9
"1199" 2017-08-13 4190 3812.73 4090 4086.9 4090 16109.87626147 4002.22
"1200" 2017-08-14 4328 3964.96 4254.89 4247.45 4254 13885.62596575 4204.92
"1201" 2017-08-15 4400 3800 4178.36 4168.06 4178.33 25827.9635127 4104.78
"1202" 2017-08-16 4364 3926.06 4322.4 4322.43 4328.88 12524.012282 4184.88
"1203" 2017-08-17 4480 4167.21 4317.64 4300.42 4318.48 14856.31334303 4340.18
"1204" 2017-08-18 4368 3964.96 4117.47 4102.48 4105.78 17248.93526406 4184.49
"1205" 2017-08-19 4188 3900 4100 4095.64 4099.99 15205.56746607 4032.02
"1206" 2017-08-20 4130 4000 4098.97 4091.01 4098.9 6157.07701149 4057.59
"1207" 2017-08-21 4099.03 3949.78 3995.26 3995.26 4000.71 9592.87691456 4012.54
"1208" 2017-08-22 4139.31 3600 4054.37 4045.6 4054.37 23793.83465471 3893.9
"1209" 2017-08-23 4248.97 4011.09 4122.97 4110.52 4123 14859.05521902 4144.57
"1210" 2017-08-24 4327.77 4082.57 4314.16 4310.96 4314.16 10873.68454348 4180.53
"1211" 2017-08-25 4449.98 4270 4362.47 4362.48 4369 9962.08581008 4357.11
"1212" 2017-08-26 4372.2 4232.43 4333.03 4333.04 4341.03 6572.1508273 4303.7
"1213" 2017-08-27 4393.3 4290.32 4339.8 4337.96 4339.8 4067.89204358 4338.37
"1214" 2017-08-28 4399.72 4169.01 4365.1 4365.01 4371.13 8509.58052548 4289.09
"1215" 2017-08-29 4649.78 4336.26 4590 4586.78 4590 11663.9143217 4496.53
"1216" 2017-08-30 4642.22 4479 4573.76 4573.79 4579.84 8982.21841025 4565.54
"1217" 2017-08-31 4765.21 4566.66 4741.48 4735.93 4741.49 8577.45351508 4677.47
"1218" 2017-09-01 4935 4671.09 4880.1 4876.3 4880.1 15524.15554724 4803.45
"1219" 2017-09-02 4979.9 4488.5 4493.63 4493.62 4493.63 17016.74711081 4689.19
"1220" 2017-09-03 4700 4385 4581.69 4580.46 4581.69 11151.40743169 4551.55
"1221" 2017-09-04 4624.72 4058.5 4315.92 4302.27 4315.92 24956.34188567 4305.12
"1222" 2017-09-05 4449.45 4001.93 4448.12 4441.72 4447.99 20577.86334486 4227.99
"1223" 2017-09-06 4649.23 4356.42 4603.2 4602.71 4603.2 17167.63667577 4521.79
"1224" 2017-09-07 4674.34 4475 4618 4614.5 4618 9447.80757287 4585.39
"1225" 2017-09-08 4679.97 4125.99 4293.48 4293.42 4293.48 22944.54370826 4374.39
"1226" 2017-09-09 4379.78 4164 4329.29 4322.85 4329.3 10648.36017792 4281.65
"1227" 2017-09-10 4334.38 4010 4250.09 4250.13 4255.99 14626.18244941 4145.78
"1228" 2017-09-11 4353.49 4092.4 4220.31 4209.41 4218.99 11319.2572681 4213.49
"1229" 2017-09-12 4377.65 4080 4179 4179 4182.42 13123.9793448 4233.81
"1230" 2017-09-13 4182.28 3720.01 3932.7 3927.56 3932.62 29213.08240847 3900.85
"1231" 2017-09-14 3934.74 3251.29 3313.98 3303.01 3313.87 39316.8652252 3562.2
"1232" 2017-09-15 3820 2972.01 3772.43 3769.96 3772.51 61852.84728682 3359.13
"1233" 2017-09-16 3872.9 3500 3700.79 3690.38 3700.94 23999.47960285 3667.04
"1234" 2017-09-17 3772.52 3463 3699.54 3692.55 3699.54 11659.61029743 3624.26
"1235" 2017-09-18 4122.7 3646.39 4059.64 4057.75 4061.18 17153.00215421 3941.2
"1236" 2017-09-19 4119.7 3848.35 3909.74 3909.91 3919.99 15457.39209073 3957.59
"1237" 2017-09-20 4050 3820.56 3956.65 3944.14 3947.92 10959.20104994 3934.69
"1238" 2017-09-21 3960.27 3573 3620 3618.18 3620 18318.83888203 3754.89
"1239" 2017-09-22 3761.84 3514 3601.62 3604.55 3607.32 15421.92939718 3616.18
"1240" 2017-09-23 3810.25 3552 3747.35 3741.92 3746.96 9821.31211675 3711.63
"1241" 2017-09-24 3783.25 3615 3682.89 3682.89 3685.79 6859.54277365 3693.96
"1242" 2017-09-25 3968.59 3658.31 3916.6 3916.6 3926.67 14795.2226504 3845.35
"1243" 2017-09-26 3970 3850.61 3889.1 3886 3889.11 10063.51964622 3917
"1244" 2017-09-27 4206.59 3870 4199 4199 4204.07 14758.98492721 4055.75
"1245" 2017-09-28 4270.01 4123.5 4173.78 4172.97 4173.78 10026.17344288 4188.71
"1246" 2017-09-29 4227.62 4022.02 4164 4161.43 4163.94 12159.68117722 4128.87
"1247" 2017-09-30 4349 4132.01 4325 4319.35 4325 7585.28320242 4275.6
"1248" 2017-10-01 4364 4216 4355.63 4346.01 4355 6932.19090696 4277.37
"1249" 2017-10-02 4453 4335.29 4367 4364.61 4366.99 8384.1379624 4393.01
"1250" 2017-10-03 4425 4218 4299.98 4297.92 4299.99 12437.53172662 4296.39
"1251" 2017-10-04 4343 4170.07 4225.2 4219.31 4225.12 8645.60642149 4236.11
"1252" 2017-10-05 4358.97 4137.96 4355 4351.48 4355 8157.69023431 4261.63
"1253" 2017-10-06 4425 4278.4 4348.89 4343.05 4348.88 8555.74289734 4361.7
"1254" 2017-10-07 4449 4312.82 4449 4445.01 4448.79 4058.56831036 4359.06
"1255" 2017-10-08 4612 4404.5 4608.77 4608.74 4609.4 10606.87990984 4503.94
"1256" 2017-10-09 4865 4541 4750.41 4746 4750 12824.84317527 4675.19
"1257" 2017-10-10 4909.97 4713 4752.59 4752.59 4759.94 11197.85740193 4811.47
"1258" 2017-10-11 4869.78 4700 4808.41 4801.55 4808.41 10510.28986684 4785.03
"1259" 2017-10-12 5388 4793.66 5305.27 5300.06 5305.27 19058.21841069 5132.76
"1260" 2017-10-13 5846.43 5295.01 5625.85 5625.84 5629.77 28290.67287411 5591.89
"1261" 2017-10-14 5767.14 5558.26 5717 5710.22 5717 8080.77373388 5666.26
"1262" 2017-10-15 5830 5415 5681 5680 5681 11943.23104898 5594.75
"1263" 2017-10-16 5747.97 5548 5715 5712.13 5714.86 8811.6031586 5674.06
"1264" 2017-10-17 5807.11 5506.78 5566.34 5566.34 5569.01 9656.70773416 5618.85
"1265" 2017-10-18 5599.99 5101.36 5568.6 5568.6 5570 18578.27248191 5356.73
"1266" 2017-10-19 5735.14 5512.06 5723.98 5714 5723.98 10405.37001151 5649.3
"1267" 2017-10-20 6074 5589.8 5987.27 5984.76 5988.99 14675.1859853 5886.18
"1268" 2017-10-21 6180 5871 6084.35 6073.29 6081.19 15606.56904924 6048.85
"1269" 2017-10-22 6084.28 5700 5921 5921 5927.87 12000.96943424 5876.42
"1270" 2017-10-23 6045.34 5617.75 5853.92 5849.34 5853.92 15288.52542125 5844.08
"1271" 2017-10-24 5884.35 5453.01 5518.32 5510.05 5518.04 17536.13455194 5653.1
"1272" 2017-10-25 5715.99 5366 5688.17 5674.13 5688.13 12184.10439945 5528.54
"1273" 2017-10-26 5988 5660.65 5873.05 5873.06 5880.99 12111.94902977 5853.31
"1274" 2017-10-27 5994.06 5674.06 5779.98 5777.23 5779.99 11975.50948412 5799.37
"1275" 2017-10-28 5875.66 5646.18 5747.1 5737.41 5746.93 5999.69628681 5736.38
"1276" 2017-10-29 6316.85 5683 6170.22 6170.21 6173.46 15643.48468847 5983.57
"1277" 2017-10-30 6229.77 6024.03 6098.79 6098.79 6098.92 9705.37039182 6127.41
"1278" 2017-10-31 6420 6072.81 6379.19 6372.01 6379.18 13352.51694831 6275.35
"1279" 2017-11-01 6669.78 6340.01 6665.36 6656.78 6665.36 12031.01615136 6523.46
"1280" 2017-11-02 7354.1 6627.24 7033 7033 7035 27406.71080149 6962.06
"1281" 2017-11-03 7500 6925.22 7205.89 7200.02 7205.89 16254.31694836 7247.13
"1282" 2017-11-04 7569.9 6994 7415.56 7413.46 7415.47 8857.9793481 7244.87
"1283" 2017-11-05 7590 7275.16 7313.23 7317.51 7352.1 9124.45530452 7449.08
"1284" 2017-11-07 7421.39 6922.07 6960.4 6943.41 6960.39 19335.65776668 7170.01
"1285" 2017-11-08 7244.69 6943.67 7127.57 7120.78 7127.57 11627.94724112 7102.5
"1286" 2017-11-09 7888 7080.01 7468 7455.88 7468 24678.2489497 7435.03
"1287" 2017-11-10 7490 7061.2 7149.87 7149.87 7160.99 14807.73802511 7229.35
"1288" 2017-11-11 7343.18 6429.44 6588.18 6586.11 6588.18 26601.50811079 6812.17
"1289" 2017-11-12 6820 6218 6355.13 6355.03 6355.13 14959.77362314 6478.24
"1290" 2017-11-13 6488.88 5555.55 5883.56 5883.45 5883.56 37298.29339115 6044.99
"1291" 2017-11-14 6775.75 5846 6512.83 6512.83 6529.09 27217.61940279 6395.07
"1292" 2017-11-15 6750 6466.88 6608.85 6595.19 6608.99 12058.84620573 6586.1
"1293" 2017-11-16 7350 6607.49 7294.47 7294.46 7315.22 16887.64915412 7063.64
